PUMP DETECTED! sleeping 10 sec
after pump value = 0
pot removed: updated level to -1
Value = 0, 2013-07-23 16:29:17 +0000
Value = 0, 2013-07-23 16:29:19 +0000
Value = 0, 2013-07-23 16:29:20 +0000
Value = 0, 2013-07-23 16:29:21 +0000
Value = 0, 2013-07-23 16:29:22 +0000
Value = 0, 2013-07-23 16:29:23 +0000
Value = 0, 2013-07-23 16:29:24 +0000
Value = 0, 2013-07-23 16:29:25 +0000
Value = 0, 2013-07-23 16:29:26 +0000
Value = 0, 2013-07-23 16:29:27 +0000
Value = 0, 2013-07-23 16:29:28 +0000
Value = 0, 2013-07-23 16:29:29 +0000
Value = 128, 2013-07-23 16:29:30 +0000
Value = 0, 2013-07-23 16:29:31 +0000
Value = 0, 2013-07-23 16:29:32 +0000
Value = 0, 2013-07-23 16:29:33 +0000
Value = 0, 2013-07-23 16:29:34 +0000
Value = 0, 2013-07-23 16:29:35 +0000
Value = 688, 2013-07-23 16:29:36 +0000
Value = 421, 2013-07-23 16:29:37 +0000
new pot of coffee added! changing time stamp. value = 0
Value = 800, 2013-07-23 16:29:39 +0000
pot removed: updated level to -1
Value = 0, 2013-07-23 16:29:40 +0000
Value = 0, 2013-07-23 16:29:41 +0000
Value = 0, 2013-07-23 16:29:42 +0000
Value = 8, 2013-07-23 16:29:43 +0000
Value = 0, 2013-07-23 16:29:44 +0000
Value = 1, 2013-07-23 16:29:45 +0000
Value = 0, 2013-07-23 16:29:46 +0000
Value = 72, 2013-07-23 16:29:47 +0000
Value = 20, 2013-07-23 16:29:48 +0000
new pot of coffee added! changing time stamp. value = 0
Value = 848, 2013-07-23 16:29:49 +0000
PUMP DETECTED! sleeping 10 sec
after pump value = 0
Value = 885, 2013-07-23 16:30:00 +0000
Value = 879, 2013-07-23 16:30:01 +0000
Value = 888, 2013-07-23 16:30:02 +0000
Value = 881, 2013-07-23 16:30:03 +0000
Value = 883, 2013-07-23 16:30:04 +0000
Value = 886, 2013-07-23 16:30:05 +0000
Value = 888, 2013-07-23 16:30:06 +0000
Value = 879, 2013-07-23 16:30:07 +0000
Value = 885, 2013-07-23 16:30:08 +0000
Value = 881, 2013-07-23 16:30:10 +0000
Value = 887, 2013-07-23 16:30:11 +0000
Value = 885, 2013-07-23 16:30:12 +0000
Value = 882, 2013-07-23 16:30:13 +0000
Value = 888, 2013-07-23 16:30:14 +0000
Value = 885, 2013-07-23 16:30:15 +0000
Value = 885, 2013-07-23 16:30:16 +0000
Value = 885, 2013-07-23 16:30:17 +0000
Value = 884, 2013-07-23 16:30:18 +0000
Value = 888, 2013-07-23 16:30:19 +0000
Value = 888, 2013-07-23 16:30:20 +0000
Value = 890, 2013-07-23 16:30:21 +0000
Value = 890, 2013-07-23 16:30:22 +0000
Value = 889, 2013-07-23 16:30:23 +0000
Value = 892, 2013-07-23 16:30:24 +0000
Value = 880, 2013-07-23 16:30:25 +0000
PUMP DETECTED! sleeping 10 sec
after pump value = 0
Value = 893, 2013-07-23 16:30:36 +0000
Value = 892, 2013-07-23 16:30:37 +0000
Value = 890, 2013-07-23 16:30:38 +0000
Value = 891, 2013-07-23 16:30:39 +0000
Value = 891, 2013-07-23 16:30:40 +0000
Value = 887, 2013-07-23 16:30:41 +0000
Value = 884, 2013-07-23 16:30:42 +0000
Value = 890, 2013-07-23 16:30:43 +0000
Value = 891, 2013-07-23 16:30:44 +0000
Value = 887, 2013-07-23 16:30:45 +0000
Value = 883, 2013-07-23 16:30:46 +0000
Value = 887, 2013-07-23 16:30:47 +0000
Value = 883, 2013-07-23 16:30:49 +0000
Value = 891, 2013-07-23 16:30:50 +0000
Value = 0, 2013-07-23 16:27:08 +0000
Value = 0, 2013-07-23 16:27:09 +0000
Value = 0, 2013-07-23 16:27:10 +0000
Value = 0, 2013-07-23 16:27:11 +0000
Value = 0, 2013-07-23 16:27:12 +0000
Value = 0, 2013-07-23 16:27:13 +0000
Value = 0, 2013-07-23 16:27:14 +0000
Value = 0, 2013-07-23 16:27:15 +0000
Value = 0, 2013-07-23 16:27:16 +0000
Value = 0, 2013-07-23 16:27:17 +0000
Value = 0, 2013-07-23 16:27:18 +0000
Value = 0, 2013-07-23 16:27:19 +0000
Value = 0, 2013-07-23 16:27:20 +0000
Value = 0, 2013-07-23 16:27:21 +0000
Value = 0, 2013-07-23 16:27:22 +0000
Value = 0, 2013-07-23 16:27:23 +0000
Value = 0, 2013-07-23 16:27:24 +0000
Value = 0, 2013-07-23 16:27:25 +0000
Value = 0, 2013-07-23 16:27:26 +0000
Value = 0, 2013-07-23 16:27:27 +0000
Value = 0, 2013-07-23 16:27:28 +0000
Value = 0, 2013-07-23 16:27:29 +0000
Value = 0, 2013-07-23 16:27:30 +0000
Value = 0, 2013-07-23 16:27:31 +0000
Value = 0, 2013-07-23 16:27:32 +0000
Value = 0, 2013-07-23 16:27:33 +0000
Value = 0, 2013-07-23 16:27:35 +0000
Value = 0, 2013-07-23 16:27:36 +0000
Value = 0, 2013-07-23 16:27:37 +0000
Value = 0, 2013-07-23 16:27:38 +0000
Value = 0, 2013-07-23 16:27:39 +0000
Value = 0, 2013-07-23 16:27:40 +0000
Value = 0, 2013-07-23 16:27:41 +0000
Value = 0, 2013-07-23 16:27:42 +0000
Value = 0, 2013-07-23 16:27:43 +0000
Value = 0, 2013-07-23 16:27:44 +0000
Value = 0, 2013-07-23 16:27:45 +0000
Value = 0, 2013-07-23 16:27:46 +0000
Value = 0, 2013-07-23 16:27:47 +0000
Value = 0, 2013-07-23 16:27:48 +0000
Value = 0, 2013-07-23 16:27:49 +0000
Value = 0, 2013-07-23 16:27:50 +0000
Value = 0, 2013-07-23 16:27:51 +0000
Value = 0, 2013-07-23 16:27:52 +0000
Value = 0, 2013-07-23 16:27:53 +0000
Value = 0, 2013-07-23 16:27:54 +0000
Value = 0, 2013-07-23 16:27:55 +0000
Value = 0, 2013-07-23 16:27:56 +0000
Value = 0, 2013-07-23 16:27:57 +0000
Value = 0, 2013-07-23 16:27:58 +0000
Value = 0, 2013-07-23 16:27:59 +0000
Value = 0, 2013-07-23 16:28:00 +0000
Value = 0, 2013-07-23 16:28:01 +0000
Value = 0, 2013-07-23 16:28:02 +0000
Value = 0, 2013-07-23 16:28:03 +0000
Value = 0, 2013-07-23 16:28:04 +0000
Value = 0, 2013-07-23 16:28:06 +0000
Value = 0, 2013-07-23 16:28:07 +0000
Value = 0, 2013-07-23 16:28:08 +0000
Value = 1, 2013-07-23 16:28:09 +0000
Value = 0, 2013-07-23 16:28:10 +0000
Value = 0, 2013-07-23 16:28:11 +0000
Value = 0, 2013-07-23 16:28:12 +0000
Value = 0, 2013-07-23 16:28:13 +0000
Value = 0, 2013-07-23 16:28:14 +0000
Value = 2, 2013-07-23 16:28:15 +0000
Value = 0, 2013-07-23 16:28:16 +0000
Value = 0, 2013-07-23 16:28:17 +0000
Value = 0, 2013-07-23 16:28:18 +0000
Value = 0, 2013-07-23 16:28:19 +0000
Value = 0, 2013-07-23 16:28:20 +0000
Value = 0, 2013-07-23 16:28:21 +0000
Value = 0, 2013-07-23 16:28:22 +0000
Value = 0, 2013-07-23 16:28:23 +0000
Value = 0, 2013-07-23 16:28:24 +0000
Value = 0, 2013-07-23 16:28:25 +0000
Value = 0, 2013-07-23 16:28:26 +0000
Value = 0, 2013-07-23 16:28:27 +0000
Value = 0, 2013-07-23 16:28:28 +0000
Value = 0, 2013-07-23 16:28:30 +0000
Value = 0, 2013-07-23 16:28:31 +0000
Value = 0, 2013-07-23 16:28:32 +0000
Value = 0, 2013-07-23 16:28:33 +0000
Value = 0, 2013-07-23 16:28:34 +0000
Value = 0, 2013-07-23 16:28:35 +0000
Value = 0, 2013-07-23 16:28:36 +0000
Value = 0, 2013-07-23 16:28:37 +0000
Value = 0, 2013-07-23 16:28:38 +0000
Value = 0, 2013-07-23 16:28:39 +0000
Value = 0, 2013-07-23 16:28:40 +0000
Value = 0, 2013-07-23 16:28:41 +0000
Value = 0, 2013-07-23 16:28:42 +0000
Value = 0, 2013-07-23 16:28:43 +0000
Value = 1, 2013-07-23 16:28:44 +0000
Value = 0, 2013-07-23 16:28:45 +0000
Value = 0, 2013-07-23 16:28:46 +0000
Value = 0, 2013-07-23 16:28:47 +0000
Value = 0, 2013-07-23 16:28:48 +0000
Value = 0, 2013-07-23 16:28:49 +0000
Value = 0, 2013-07-23 16:28:50 +0000
Value = 0, 2013-07-23 16:28:51 +0000
Value = 0, 2013-07-23 16:28:52 +0000
Value = 0, 2013-07-23 16:28:53 +0000
Value = 0, 2013-07-23 16:28:54 +0000
Value = 0, 2013-07-23 16:28:55 +0000
Value = 0, 2013-07-23 16:28:56 +0000
Value = 512, 2013-07-23 16:28:57 +0000
Value = 0, 2013-07-23 16:28:58 +0000
Value = 0, 2013-07-23 16:29:00 +0000
Value = 0, 2013-07-23 16:29:01 +0000
Value = 0, 2013-07-23 16:29:02 +0000
Value = 0, 2013-07-23 16:29:03 +0000
Value = 0, 2013-07-23 16:29:04 +0000
Value = 0, 2013-07-23 16:29:05 +0000
Value = 0, 2013-07-23 16:29:06 +0000
Value = 0, 2013-07-23 16:29:07 +0000
Value = 0, 2013-07-23 16:29:08 +0000
Value = 0, 2013-07-23 16:29:09 +0000
Value = 0, 2013-07-23 16:29:10 +0000
Value = 622, 2013-07-23 16:29:11 +0000
Value = 0, 2013-07-23 16:29:12 +0000
Value = 0, 2013-07-23 16:29:13 +0000
Value = 0, 2013-07-23 16:29:14 +0000
Value = 0, 2013-07-23 16:29:15 +0000
Value = 0, 2013-07-23 16:29:16 +0000
Value = 0, 2013-07-23 16:29:17 +0000
Value = 0, 2013-07-23 16:29:18 +0000
Value = 0, 2013-07-23 16:29:19 +0000
Value = 0, 2013-07-23 16:29:20 +0000
Value = 1, 2013-07-23 16:29:21 +0000
Value = 0, 2013-07-23 16:29:22 +0000
Value = 0, 2013-07-23 16:29:23 +0000
Value = 0, 2013-07-23 16:29:25 +0000
Value = 0, 2013-07-23 16:29:26 +0000
Value = 0, 2013-07-23 16:29:27 +0000
Value = 0, 2013-07-23 16:29:28 +0000
Value = 0, 2013-07-23 16:29:29 +0000
Value = 0, 2013-07-23 16:29:30 +0000
Value = 0, 2013-07-23 16:29:31 +0000
Value = 0, 2013-07-23 16:29:32 +0000
Value = 1, 2013-07-23 16:29:33 +0000
Value = 0, 2013-07-23 16:29:34 +0000
Value = 0, 2013-07-23 16:29:35 +0000
Value = 1, 2013-07-23 16:29:36 +0000
Value = 0, 2013-07-23 16:29:37 +0000
Value = 1, 2013-07-23 16:29:38 +0000
Value = 0, 2013-07-23 16:29:39 +0000
Value = 0, 2013-07-23 16:29:40 +0000
Value = 0, 2013-07-23 16:29:41 +0000
Value = 0, 2013-07-23 16:29:42 +0000
Value = 0, 2013-07-23 16:29:43 +0000
Value = 1, 2013-07-23 16:29:44 +0000
Value = 0, 2013-07-23 16:29:45 +0000
Value = 0, 2013-07-23 16:29:46 +0000
Value = 0, 2013-07-23 16:29:47 +0000
Value = 1, 2013-07-23 16:29:48 +0000
Value = 0, 2013-07-23 16:29:49 +0000
Value = 0, 2013-07-23 16:29:50 +0000
Value = 0, 2013-07-23 16:29:51 +0000
Value = 0, 2013-07-23 16:29:52 +0000
Value = 0, 2013-07-23 16:29:54 +0000
Value = 0, 2013-07-23 16:29:55 +0000
Value = 0, 2013-07-23 16:29:56 +0000
Value = 0, 2013-07-23 16:29:57 +0000
Value = 0, 2013-07-23 16:29:58 +0000
Value = 0, 2013-07-23 16:29:59 +0000
Value = 0, 2013-07-23 16:30:00 +0000
Value = 0, 2013-07-23 16:30:01 +0000
Value = 0, 2013-07-23 16:30:02 +0000
Value = 0, 2013-07-23 16:30:03 +0000
Value = 0, 2013-07-23 16:30:04 +0000
Value = 0, 2013-07-23 16:30:05 +0000
Value = 0, 2013-07-23 16:30:06 +0000
Value = 0, 2013-07-23 16:30:07 +0000
Value = 0, 2013-07-23 16:30:08 +0000
Value = 0, 2013-07-23 16:30:09 +0000
new pot of coffee added! changing time stamp. value = 0
Value = 895, 2013-07-23 16:30:10 +0000
pot removed: updated level to -1
Value = 0, 2013-07-23 16:30:11 +0000
Value = 0, 2013-07-23 16:30:12 +0000
Value = 0, 2013-07-23 16:30:13 +0000
Value = 0, 2013-07-23 16:30:14 +0000
Value = 0, 2013-07-23 16:30:15 +0000
Value = 0, 2013-07-23 16:30:16 +0000
Value = 0, 2013-07-23 16:30:17 +0000
Value = 1, 2013-07-23 16:30:18 +0000
Value = 0, 2013-07-23 16:30:19 +0000
Value = 0, 2013-07-23 16:30:20 +0000
Value = 0, 2013-07-23 16:30:22 +0000
Value = 0, 2013-07-23 16:30:23 +0000
Value = 0, 2013-07-23 16:30:24 +0000
Value = 0, 2013-07-23 16:30:25 +0000
Value = 0, 2013-07-23 16:30:26 +0000
Value = 0, 2013-07-23 16:30:27 +0000
Value = 0, 2013-07-23 16:30:28 +0000
Value = 0, 2013-07-23 16:30:29 +0000
Value = 0, 2013-07-23 16:30:30 +0000
Value = 1, 2013-07-23 16:30:31 +0000
Value = 0, 2013-07-23 16:30:32 +0000
Value = 0, 2013-07-23 16:30:33 +0000
Value = 0, 2013-07-23 16:30:34 +0000
Value = 0, 2013-07-23 16:30:35 +0000
Value = 0, 2013-07-23 16:30:36 +0000
Value = 0, 2013-07-23 16:30:37 +0000
Value = 1, 2013-07-23 16:30:38 +0000
Value = 0, 2013-07-23 16:30:39 +0000
Value = 0, 2013-07-23 16:30:40 +0000
Value = 0, 2013-07-23 16:30:41 +0000
Value = 1, 2013-07-23 16:30:42 +0000
Value = 0, 2013-07-23 16:30:43 +0000
Value = 0, 2013-07-23 16:30:44 +0000
Value = 0, 2013-07-23 16:30:45 +0000
Value = 1, 2013-07-23 16:30:46 +0000
Value = 0, 2013-07-23 16:30:47 +0000
Value = 0, 2013-07-23 16:30:48 +0000
Value = 0, 2013-07-23 16:30:49 +0000
Value = 0, 2013-07-23 16:30:50 +0000
Value = 0, 2013-07-23 16:30:51 +0000
Value = 1, 2013-07-23 16:30:52 +0000
Value = 0, 2013-07-23 16:30:54 +0000
Value = 0, 2013-07-23 16:30:20 +0000
Value = 0, 2013-07-23 16:30:21 +0000
Value = 0, 2013-07-23 16:30:22 +0000
Value = 0, 2013-07-23 16:30:24 +0000
Value = 0, 2013-07-23 16:30:25 +0000
Value = 0, 2013-07-23 16:30:26 +0000
Value = 0, 2013-07-23 16:30:27 +0000
Value = 0, 2013-07-23 16:30:28 +0000
Value = 0, 2013-07-23 16:30:29 +0000
Value = 0, 2013-07-23 16:30:30 +0000
Value = 0, 2013-07-23 16:30:31 +0000
Value = 0, 2013-07-23 16:30:32 +0000
Value = 0, 2013-07-23 16:30:33 +0000
Value = 1, 2013-07-23 16:30:34 +0000
Value = 0, 2013-07-23 16:30:35 +0000
Value = 0, 2013-07-23 16:30:36 +0000
Value = 0, 2013-07-23 16:30:37 +0000
Value = 0, 2013-07-23 16:30:38 +0000
Value = 0, 2013-07-23 16:30:39 +0000
Value = 0, 2013-07-23 16:30:40 +0000
Value = 0, 2013-07-23 16:30:41 +0000
Value = 0, 2013-07-23 16:30:42 +0000
Value = 0, 2013-07-23 16:30:43 +0000
Value = 0, 2013-07-23 16:30:44 +0000
Value = 0, 2013-07-23 16:30:45 +0000
Value = 0, 2013-07-23 16:30:46 +0000
Value = 0, 2013-07-23 16:30:47 +0000
Value = 0, 2013-07-23 16:30:48 +0000
Value = 0, 2013-07-23 16:30:49 +0000
Value = 1, 2013-07-23 16:30:50 +0000
Value = 0, 2013-07-23 16:30:51 +0000
Value = 0, 2013-07-23 16:30:52 +0000
Value = 0, 2013-07-23 16:30:53 +0000
Value = 0, 2013-07-23 16:30:55 +0000
Value = 0, 2013-07-23 16:30:56 +0000
Value = 0, 2013-07-23 16:30:57 +0000
Value = 0, 2013-07-23 16:30:58 +0000
Value = 0, 2013-07-23 16:30:59 +0000
Value = 0, 2013-07-23 16:31:00 +0000
Value = 0, 2013-07-23 16:31:01 +0000
Value = 0, 2013-07-23 16:31:02 +0000
Value = 0, 2013-07-23 16:31:03 +0000
Value = 0, 2013-07-23 16:31:04 +0000
Value = 0, 2013-07-23 16:31:05 +0000
Value = 0, 2013-07-23 16:31:06 +0000
Value = 0, 2013-07-23 16:31:07 +0000
Value = 0, 2013-07-23 16:31:08 +0000
Value = 1, 2013-07-23 16:31:09 +0000
Value = 0, 2013-07-23 16:31:10 +0000
Value = 0, 2013-07-23 16:31:11 +0000
Value = 0, 2013-07-23 16:31:12 +0000
Value = 0, 2013-07-23 16:31:13 +0000
Value = 0, 2013-07-23 16:31:14 +0000
Value = 0, 2013-07-23 16:31:16 +0000
Value = 0, 2013-07-23 16:31:17 +0000
Value = 0, 2013-07-23 16:31:18 +0000
Value = 0, 2013-07-23 16:31:19 +0000
Value = 0, 2013-07-23 16:31:20 +0000
Value = 0, 2013-07-23 16:31:21 +0000
Value = 0, 2013-07-23 16:31:22 +0000
Value = 0, 2013-07-23 16:31:23 +0000
Value = 0, 2013-07-23 16:31:24 +0000
Value = 0, 2013-07-23 16:31:25 +0000
Value = 0, 2013-07-23 16:31:26 +0000
Value = 0, 2013-07-23 16:31:27 +0000
Value = 1, 2013-07-23 16:31:28 +0000
Value = 0, 2013-07-23 16:31:29 +0000
new pot of coffee added! changing time stamp. value = 0
Value = 864, 2013-07-23 16:31:30 +0000
pot removed: updated level to -1
Value = 0, 2013-07-23 16:31:31 +0000
Value = 0, 2013-07-23 16:31:32 +0000
Value = 0, 2013-07-23 16:31:33 +0000
Value = 0, 2013-07-23 16:31:34 +0000
Value = 0, 2013-07-23 16:31:35 +0000
Value = 0, 2013-07-23 16:31:36 +0000
Value = 0, 2013-07-23 16:31:37 +0000
Value = 0, 2013-07-23 16:31:39 +0000
Value = 0, 2013-07-23 16:31:40 +0000
Value = 0, 2013-07-23 16:31:41 +0000
Value = 0, 2013-07-23 16:31:42 +0000
Value = 0, 2013-07-23 16:31:43 +0000
Value = 1, 2013-07-23 16:31:44 +0000
Value = 0, 2013-07-23 16:31:45 +0000
Value = 0, 2013-07-23 16:31:46 +0000
Value = 0, 2013-07-23 16:31:47 +0000
Value = 0, 2013-07-23 16:31:48 +0000
Value = 0, 2013-07-23 16:31:49 +0000
Value = 0, 2013-07-23 16:31:50 +0000
Value = 0, 2013-07-23 16:31:51 +0000
Value = 0, 2013-07-23 16:31:52 +0000
Value = 0, 2013-07-23 16:31:53 +0000
Value = 1, 2013-07-23 16:31:54 +0000
Value = 0, 2013-07-23 16:31:55 +0000
Value = 0, 2013-07-23 16:31:56 +0000
Value = 0, 2013-07-23 16:31:57 +0000
Value = 0, 2013-07-23 16:31:58 +0000
Value = 0, 2013-07-23 16:31:59 +0000
Value = 0, 2013-07-23 16:32:00 +0000
Value = 0, 2013-07-23 16:32:01 +0000
Value = 0, 2013-07-23 16:32:02 +0000
Value = 0, 2013-07-23 16:32:03 +0000
Value = 1, 2013-07-23 16:32:04 +0000
Value = 0, 2013-07-23 16:32:05 +0000
Value = 0, 2013-07-23 16:32:06 +0000
Value = 0, 2013-07-23 16:32:07 +0000
Value = 0, 2013-07-23 16:32:08 +0000
Value = 0, 2013-07-23 16:32:09 +0000
Value = 0, 2013-07-23 16:32:10 +0000
Value = 0, 2013-07-23 16:32:12 +0000
Value = 1, 2013-07-23 16:32:13 +0000
Value = 0, 2013-07-23 16:32:14 +0000
Value = 0, 2013-07-23 16:32:15 +0000
Value = 0, 2013-07-23 16:32:16 +0000
Value = 0, 2013-07-23 16:32:17 +0000
Value = 1, 2013-07-23 16:32:18 +0000
Value = 0, 2013-07-23 16:32:19 +0000
Value = 0, 2013-07-23 16:32:20 +0000
Value = 0, 2013-07-23 16:32:21 +0000
Value = 3, 2013-07-23 16:32:22 +0000
Value = 0, 2013-07-23 16:32:23 +0000
Value = 0, 2013-07-23 16:32:24 +0000
Value = 0, 2013-07-23 16:32:25 +0000
Value = 0, 2013-07-23 16:32:26 +0000
Value = 0, 2013-07-23 16:32:27 +0000
Value = 0, 2013-07-23 16:32:28 +0000
Value = 0, 2013-07-23 16:32:29 +0000
Value = 0, 2013-07-23 16:32:30 +0000
Value = 0, 2013-07-23 16:32:31 +0000
Value = 0, 2013-07-23 16:32:33 +0000
Value = 0, 2013-07-23 16:32:34 +0000
Value = 0, 2013-07-23 16:32:35 +0000
Value = 0, 2013-07-23 16:32:36 +0000
Value = 0, 2013-07-23 16:32:37 +0000
Value = 0, 2013-07-23 16:32:38 +0000
Value = 0, 2013-07-23 16:32:39 +0000
Value = 0, 2013-07-23 16:32:40 +0000
Value = 0, 2013-07-23 16:32:41 +0000
Value = 0, 2013-07-23 16:32:43 +0000
Value = 0, 2013-07-23 16:32:44 +0000
Value = 0, 2013-07-23 16:32:45 +0000
Value = 0, 2013-07-23 16:32:46 +0000
Value = 0, 2013-07-23 16:32:47 +0000
Value = 0, 2013-07-23 16:32:48 +0000
Value = 0, 2013-07-23 16:32:49 +0000
Value = 0, 2013-07-23 16:32:50 +0000
Value = 0, 2013-07-23 16:32:51 +0000
Value = 0, 2013-07-23 16:32:52 +0000
Value = 0, 2013-07-23 16:32:53 +0000
Value = 0, 2013-07-23 16:32:54 +0000
Value = 0, 2013-07-23 16:32:55 +0000
Value = 0, 2013-07-23 16:32:56 +0000
Value = 0, 2013-07-23 16:32:57 +0000
Value = 0, 2013-07-23 16:32:58 +0000
Value = 256, 2013-07-23 16:33:00 +0000
Value = 0, 2013-07-23 16:33:01 +0000
Value = 0, 2013-07-23 16:33:02 +0000
Value = 0, 2013-07-23 16:33:03 +0000
Value = 0, 2013-07-23 16:33:04 +0000
Value = 0, 2013-07-23 16:33:05 +0000
Value = 0, 2013-07-23 16:33:06 +0000
Value = 0, 2013-07-23 16:33:07 +0000
Value = 0, 2013-07-23 16:33:08 +0000
Value = 256, 2013-07-23 16:33:09 +0000
Value = 0, 2013-07-23 16:33:10 +0000
Value = 128, 2013-07-23 16:33:11 +0000
Value = 0, 2013-07-23 16:33:12 +0000
Value = 0, 2013-07-23 16:33:13 +0000
Value = 0, 2013-07-23 16:33:14 +0000
Value = 0, 2013-07-23 16:33:15 +0000
Value = 0, 2013-07-23 16:33:16 +0000
Value = 0, 2013-07-23 16:33:18 +0000
Value = 6, 2013-07-23 16:33:19 +0000
Value = 128, 2013-07-23 16:33:20 +0000
Value = 0, 2013-07-23 16:33:21 +0000
Value = 0, 2013-07-23 16:33:22 +0000
Value = 0, 2013-07-23 16:33:23 +0000
Value = 10, 2013-07-23 16:33:24 +0000
Value = 0, 2013-07-23 16:33:25 +0000
Value = 0, 2013-07-23 16:33:26 +0000
Value = 0, 2013-07-23 16:33:27 +0000
Value = 0, 2013-07-23 16:33:28 +0000
Value = 0, 2013-07-23 16:33:29 +0000
Value = 0, 2013-07-23 16:33:30 +0000
Value = 0, 2013-07-23 16:33:32 +0000
Value = 0, 2013-07-23 16:33:33 +0000
Value = 0, 2013-07-23 16:33:34 +0000
Value = 0, 2013-07-23 16:33:35 +0000
Value = 0, 2013-07-23 16:33:36 +0000
Value = 0, 2013-07-23 16:33:37 +0000
Value = 0, 2013-07-23 16:33:38 +0000
Value = 0, 2013-07-23 16:33:39 +0000
Value = 0, 2013-07-23 16:33:40 +0000
Value = 0, 2013-07-23 16:33:41 +0000
Value = 0, 2013-07-23 16:33:42 +0000
Value = 256, 2013-07-23 16:33:43 +0000
Value = 0, 2013-07-23 16:33:44 +0000
Value = 0, 2013-07-23 16:33:46 +0000
Value = 0, 2013-07-23 16:33:47 +0000
Value = 0, 2013-07-23 16:33:48 +0000
Value = 0, 2013-07-23 16:33:49 +0000
Value = 0, 2013-07-23 16:33:50 +0000
Value = 0, 2013-07-23 16:33:51 +0000
Value = 0, 2013-07-23 16:33:52 +0000
Value = 128, 2013-07-23 16:33:53 +0000
Value = 0, 2013-07-23 16:33:54 +0000
Value = 0, 2013-07-23 16:33:55 +0000
Value = 0, 2013-07-23 16:33:56 +0000
Value = 0, 2013-07-23 16:33:57 +0000
Value = 0, 2013-07-23 16:33:58 +0000
Value = 0, 2013-07-23 16:33:59 +0000
Value = 0, 2013-07-23 16:34:00 +0000
Value = 0, 2013-07-23 16:34:01 +0000
Value = 1, 2013-07-23 16:34:02 +0000
Value = 0, 2013-07-23 16:34:03 +0000
Value = 0, 2013-07-23 16:34:04 +0000
Value = 0, 2013-07-23 16:34:05 +0000
Value = 0, 2013-07-23 16:34:06 +0000
Value = 0, 2013-07-23 16:34:07 +0000
Value = 0, 2013-07-23 16:34:08 +0000
Value = 0, 2013-07-23 16:34:09 +0000
Value = 0, 2013-07-23 16:30:36 +0000
Value = 0, 2013-07-23 16:30:37 +0000
Value = 0, 2013-07-23 16:30:38 +0000
Value = 0, 2013-07-23 16:30:39 +0000
Value = 0, 2013-07-23 16:30:40 +0000
Value = 0, 2013-07-23 16:30:41 +0000
Value = 0, 2013-07-23 16:30:42 +0000
Value = 0, 2013-07-23 16:30:43 +0000
Value = 0, 2013-07-23 16:30:44 +0000
Value = 0, 2013-07-23 16:30:45 +0000
Value = 0, 2013-07-23 16:30:46 +0000
Value = 0, 2013-07-23 16:30:47 +0000
Value = 0, 2013-07-23 16:30:48 +0000
Value = 0, 2013-07-23 16:30:49 +0000
Value = 0, 2013-07-23 16:30:50 +0000
Value = 0, 2013-07-23 16:30:51 +0000
Value = 0, 2013-07-23 16:30:52 +0000
Value = 0, 2013-07-23 16:30:53 +0000
Value = 0, 2013-07-23 16:30:54 +0000
Value = 0, 2013-07-23 16:30:55 +0000
Value = 0, 2013-07-23 16:30:56 +0000
Value = 0, 2013-07-23 16:30:57 +0000
Value = 0, 2013-07-23 16:30:58 +0000
Value = 0, 2013-07-23 16:31:00 +0000
Value = 0, 2013-07-23 16:31:01 +0000
Value = 0, 2013-07-23 16:31:02 +0000
Value = 0, 2013-07-23 16:31:03 +0000
Value = 0, 2013-07-23 16:31:04 +0000
Value = 0, 2013-07-23 16:31:05 +0000
Value = 6, 2013-07-23 16:31:06 +0000
Value = 0, 2013-07-23 16:31:07 +0000
Value = 0, 2013-07-23 16:31:08 +0000
Value = 0, 2013-07-23 16:31:09 +0000
Value = 0, 2013-07-23 16:31:10 +0000
Value = 1, 2013-07-23 16:31:11 +0000
Value = 0, 2013-07-23 16:31:12 +0000
Value = 0, 2013-07-23 16:31:13 +0000
Value = 0, 2013-07-23 16:31:14 +0000
Value = 0, 2013-07-23 16:31:15 +0000
Value = 0, 2013-07-23 16:31:16 +0000
Value = 0, 2013-07-23 16:31:17 +0000
Value = 0, 2013-07-23 16:31:18 +0000
Value = 0, 2013-07-23 16:31:19 +0000
Value = 0, 2013-07-23 16:31:20 +0000
Value = 0, 2013-07-23 16:31:21 +0000
Value = 0, 2013-07-23 16:31:22 +0000
Value = 0, 2013-07-23 16:31:23 +0000
Value = 0, 2013-07-23 16:31:24 +0000
Value = 1, 2013-07-23 16:31:25 +0000
Value = 0, 2013-07-23 16:31:26 +0000
Value = 2, 2013-07-23 16:31:27 +0000
Value = 3, 2013-07-23 16:31:29 +0000
Value = 0, 2013-07-23 16:31:30 +0000
Value = 0, 2013-07-23 16:31:31 +0000
Value = 0, 2013-07-23 16:31:32 +0000
Value = 0, 2013-07-23 16:31:33 +0000
Value = 0, 2013-07-23 16:31:34 +0000
Value = 0, 2013-07-23 16:31:35 +0000
Value = 0, 2013-07-23 16:31:36 +0000
Value = 0, 2013-07-23 16:31:37 +0000
Value = 0, 2013-07-23 16:31:38 +0000
Value = 0, 2013-07-23 16:31:39 +0000
Value = 1, 2013-07-23 16:31:40 +0000
Value = 0, 2013-07-23 16:31:41 +0000
Value = 0, 2013-07-23 16:31:42 +0000
Value = 0, 2013-07-23 16:31:43 +0000
